170921221627, FC, Phase1, X0, F100, 524288, 1, 0, 100, 2976.6665, 1488.3348, 0.00335694, 2974.3446, 1487.1737, 0.00335653, 2978.8300, 1489.4200, 0.00335332, NORMAL	, 170921221627, FC, Phase1, X0, F100, 524288, 1, 0, 100, NORMAL, Average,  98.4698956151,  0.0037964696,  0.8573532975,  0.9101932670,  0.0477508279
170921221840, FC, Phase1, X0, F100, 1048576, 1, 0, 100, 1507.8743, 1507.8743, 0.00662969, 1507.5783, 1507.5783, 0.00662802, 1505.0800, 1505.0800, 0.00664023, NORMAL	, 170921221840, FC, Phase1, X0, F100, 1048576, 1, 0, 100, NORMAL, Average,  98.9800155429,  0.0054256834,  0.5924768788,  0.6311998226,  0.0347265186
170921222053, FC, Phase1, X0, F100, 512, 2, 100, 0, 58140.7264, 28.3886, 0.00028791, 58123.4600, 28.3800, 0.00028741, 58111.5400, 28.3700, 0.00028818, NORMAL	, 170921222053, FC, Phase1, X0, F100, 512, 2, 100, 0, NORMAL, Average,  85.3637417256,  0.2148895217,  12.4610535186,  13.4460945463,  1.0055150223
170921222306, FC, Phase1, X0, F100, 1024, 2, 100, 0, 58171.6904, 56.8091, 0.00028861, 58196.3079, 56.8333, 0.00028842, 58010.4600, 56.6500, 0.00028949, NORMAL	, 170921222306, FC, Phase1, X0, F100, 1024, 2, 100, 0, NORMAL, Average,  85.5110165928,  0.1850100717,  12.0914117879,  13.1278630114,  1.0449736180
170921222519, FC, Phase1, X0, F100, 2048, 2, 100, 0, 57826.2536, 112.9423, 0.00029128, 57898.2896, 113.0829, 0.00029100, 57759.8000, 112.8100, 0.00029189, NORMAL	, 170921222519, FC, Phase1, X0, F100, 2048, 2, 100, 0, NORMAL, Average,  85.5792531145,  0.1926178641,  12.0129926435,  13.0164141338,  1.0141152578
170921222732, FC, Phase1, X0, F100, 4096, 2, 100, 0, 58314.2777, 227.7914, 0.00028951, 58480.3671, 228.4400, 0.00028855, 58184.2700, 227.2800, 0.00029019, NORMAL	, 170921222732, FC, Phase1, X0, F100, 4096, 2, 100, 0, NORMAL, Average,  85.5408783542,  0.2121652107,  12.1694921226,  13.1891413546,  1.0249200709
170921222945, FC, Phase1, X0, F100, 8192, 2, 100, 0, 64288.2865, 502.2522, 0.00025947, 64315.8913, 502.4679, 0.00025924, 64225.2400, 501.7600, 0.00025962, NORMAL	, 170921222945, FC, Phase1, X0, F100, 8192, 2, 100, 0, NORMAL, Average,  85.9692534811,  0.2647644911,  11.2814127764,  12.5799493631,  1.3010658022
170921223158, FC, Phase1, X0, F100, 16384, 2, 100, 0, 67696.1096, 1057.7522, 0.00026017, 67691.1467, 1057.6746, 0.00026019, 67716.6300, 1058.0700, 0.00026010, NORMAL	, 170921223158, FC, Phase1, X0, F100, 16384, 2, 100, 0, NORMAL, Average,  87.6633126062,  0.1464911393,  9.2576778135,  10.5349650610,  1.2961553578
170921223411, FC, Phase1, X0, F100, 32768, 2, 100, 0, 49683.8842, 1552.6221, 0.00036845, 49683.8842, 1552.6221, 0.00036845, 49681.4800, 1552.5500, 0.00036846, NORMAL	, 170921223411, FC, Phase1, X0, F100, 32768, 2, 100, 0, NORMAL, Average,  91.1425813447,  0.0781309674,  6.5133990684,  7.4000827486,  0.8903394252
170921223624, FC, Phase1, X0, F100, 65536, 2, 100, 0, 24960.4718, 1560.0286, 0.00074469, 24959.4242, 1559.9633, 0.00074469, 24961.7900, 1560.1100, 0.00074466, NORMAL	, 170921223624, FC, Phase1, X0, F100, 65536, 2, 100, 0, NORMAL, Average,  94.0986023263,  0.0727035699,  4.0322997838,  4.4214835426,  0.3976880601
